MHandle     MName                                                         MTypeHnd    MTypeName
0x1127ba    0260-4507-sw1.lmig.com_246                                    0x220011    Gen_IF_Port     
0x1127b9    0260-4507-sw1.lmig.com_245                                    0x220011    Gen_IF_Port     
0x1127b8    0260-4507-sw1.lmig.com_244                                    0x220011    Gen_IF_Port     
0x1127b7    0260-4507-sw1.lmig.com_243                                    0x220011    Gen_IF_Port     
0x1127b6    0260-4507-sw1.lmig.com_242                                    0x220011    Gen_IF_Port     
0x1127b5    0260-4507-sw1.lmig.com_241                                    0x220011    Gen_IF_Port     
0x1127b4    0260-4507-sw1.lmig.com_240                                    0x220011    Gen_IF_Port     
0x1127b3    0260-4507-sw1.lmig.com_239                                    0x220011    Gen_IF_Port     
0x1127b2    0260-4507-sw1.lmig.com_238                                    0x220011    Gen_IF_Port     
0x1127b1    0260-4507-sw1.lmig.com_237                                    0x220011    Gen_IF_Port     
0x1127b0    0260-4507-sw1.lmig.com_236                                    0x220011    Gen_IF_Port     
0x1127af    0260-4507-sw1.lmig.com_235                                    0x220011    Gen_IF_Port     
0x1127ae    0260-4507-sw1.lmig.com_234                                    0x220011    Gen_IF_Port     
0x1127ad    0260-4507-sw1.lmig.com_233                                    0x220011    Gen_IF_Port     
0x1127ac    0260-4507-sw1.lmig.com_232                                    0x220011    Gen_IF_Port     
0x1127ab    0260-4507-sw1.lmig.com_231                                    0x220011    Gen_IF_Port     
0x1127aa    0260-4507-sw1.lmig.com_230                                    0x220011    Gen_IF_Port     
0x1127a9    0260-4507-sw1.lmig.com_229                                    0x220011    Gen_IF_Port     
0x1127a8    0260-4507-sw1.lmig.com_228                                    0x220011    Gen_IF_Port     
0x1127a7    0260-4507-sw1.lmig.com_227                                    0x220011    Gen_IF_Port     
0x1127a6    0260-4507-sw1.lmig.com_226                                    0x220011    Gen_IF_Port     
0x1127a5    0260-4507-sw1.lmig.com_225                                    0x220011    Gen_IF_Port     
0x1127a4    0260-4507-sw1.lmig.com_224                                    0x220011    Gen_IF_Port     
0x1127a3    0260-4507-sw1.lmig.com_223                                    0x220011    Gen_IF_Port     
0x1127a2    0260-4507-sw1.lmig.com_222                                    0x220011    Gen_IF_Port     
0x1127a1    0260-4507-sw1.lmig.com_221                                    0x220011    Gen_IF_Port     
0x1127a0    0260-4507-sw1.lmig.com_220                                    0x220011    Gen_IF_Port     
0x11279f    0260-4507-sw1.lmig.com_219                                    0x220011    Gen_IF_Port     
0x11279e    0260-4507-sw1.lmig.com_218                                    0x220011    Gen_IF_Port     
0x11279d    0260-4507-sw1.lmig.com_217                                    0x220011    Gen_IF_Port     
0x11279c    0260-4507-sw1.lmig.com_216                                    0x220011    Gen_IF_Port     
0x11279b    0260-4507-sw1.lmig.com_215                                    0x220011    Gen_IF_Port     
0x11279a    0260-4507-sw1.lmig.com_214                                    0x220011    Gen_IF_Port     
0x112799    0260-4507-sw1.lmig.com_213                                    0x220011    Gen_IF_Port     
0x112798    0260-4507-sw1.lmig.com_212                                    0x220011    Gen_IF_Port     
0x112797    0260-4507-sw1.lmig.com_211                                    0x220011    Gen_IF_Port     
0x112796    0260-4507-sw1.lmig.com_210                                    0x220011    Gen_IF_Port     
0x112795    0260-4507-sw1.lmig.com_209                                    0x220011    Gen_IF_Port     
0x112794    0260-4507-sw1.lmig.com_208                                    0x220011    Gen_IF_Port     
0x112793    0260-4507-sw1.lmig.com_207                                    0x220011    Gen_IF_Port     
0x112792    0260-4507-sw1.lmig.com_206                                    0x220011    Gen_IF_Port     
0x112791    0260-4507-sw1.lmig.com_205                                    0x220011    Gen_IF_Port     
0x112790    0260-4507-sw1.lmig.com_204                                    0x220011    Gen_IF_Port     
0x11278f    0260-4507-sw1.lmig.com_203                                    0x220011    Gen_IF_Port     
0x11278e    0260-4507-sw1.lmig.com_202                                    0x220011    Gen_IF_Port     
0x11278d    0260-4507-sw1.lmig.com_201                                    0x220011    Gen_IF_Port     
0x11278c    0260-4507-sw1.lmig.com_200                                    0x220011    Gen_IF_Port     
0x11278b    0260-4507-sw1.lmig.com_199                                    0x220011    Gen_IF_Port     
0x11278a    0260-4507-sw1.lmig.com_198                                    0x220011    Gen_IF_Port     
0x112789    0260-4507-sw1.lmig.com_197                                    0x220011    Gen_IF_Port     
0x112788    0260-4507-sw1.lmig.com_196                                    0x220011    Gen_IF_Port     
0x112787    0260-4507-sw1.lmig.com_195                                    0x220011    Gen_IF_Port     
0x112786    0260-4507-sw1.lmig.com_194                                    0x220011    Gen_IF_Port     
0x112785    0260-4507-sw1.lmig.com_193                                    0x220011    Gen_IF_Port     
0x112784    0260-4507-sw1.lmig.com_192                                    0x220011    Gen_IF_Port     
0x112783    0260-4507-sw1.lmig.com_191                                    0x220011    Gen_IF_Port     
0x112782    0260-4507-sw1.lmig.com_190                                    0x220011    Gen_IF_Port     
0x112781    0260-4507-sw1.lmig.com_189                                    0x220011    Gen_IF_Port     
0x112780    0260-4507-sw1.lmig.com_188                                    0x220011    Gen_IF_Port     
0x11277f    0260-4507-sw1.lmig.com_187                                    0x220011    Gen_IF_Port     
0x11277e    0260-4507-sw1.lmig.com_186                                    0x220011    Gen_IF_Port     
0x11277d    0260-4507-sw1.lmig.com_185                                    0x220011    Gen_IF_Port     
0x11277c    0260-4507-sw1.lmig.com_184                                    0x220011    Gen_IF_Port     
0x11277b    0260-4507-sw1.lmig.com_183                                    0x220011    Gen_IF_Port     
0x11277a    0260-4507-sw1.lmig.com_182                                    0x220011    Gen_IF_Port     
0x112779    0260-4507-sw1.lmig.com_181                                    0x220011    Gen_IF_Port     
0x112778    0260-4507-sw1.lmig.com_180                                    0x220011    Gen_IF_Port     
0x112777    0260-4507-sw1.lmig.com_179                                    0x220011    Gen_IF_Port     
0x112776    0260-4507-sw1.lmig.com_178                                    0x220011    Gen_IF_Port     
0x112775    0260-4507-sw1.lmig.com_177                                    0x220011    Gen_IF_Port     
0x112774    0260-4507-sw1.lmig.com_176                                    0x220011    Gen_IF_Port     
0x112773    0260-4507-sw1.lmig.com_175                                    0x220011    Gen_IF_Port     
0x112772    0260-4507-sw1.lmig.com_174                                    0x220011    Gen_IF_Port     
0x112771    0260-4507-sw1.lmig.com_173                                    0x220011    Gen_IF_Port     
0x112770    0260-4507-sw1.lmig.com_172                                    0x220011    Gen_IF_Port     
0x11276f    0260-4507-sw1.lmig.com_171                                    0x220011    Gen_IF_Port     
0x11276e    0260-4507-sw1.lmig.com_170                                    0x220011    Gen_IF_Port     
0x11276d    0260-4507-sw1.lmig.com_169                                    0x220011    Gen_IF_Port     
0x11276c    0260-4507-sw1.lmig.com_168                                    0x220011    Gen_IF_Port     
0x11276b    0260-4507-sw1.lmig.com_167                                    0x220011    Gen_IF_Port     
0x11276a    0260-4507-sw1.lmig.com_166                                    0x220011    Gen_IF_Port     
0x112769    0260-4507-sw1.lmig.com_165                                    0x220011    Gen_IF_Port     
0x112768    0260-4507-sw1.lmig.com_164                                    0x220011    Gen_IF_Port     
0x112767    0260-4507-sw1.lmig.com_163                                    0x220011    Gen_IF_Port     
0x112766    0260-4507-sw1.lmig.com_162                                    0x220011    Gen_IF_Port     
0x112765    0260-4507-sw1.lmig.com_161                                    0x220011    Gen_IF_Port     
0x112764    0260-4507-sw1.lmig.com_160                                    0x220011    Gen_IF_Port     
0x112763    0260-4507-sw1.lmig.com_159                                    0x220011    Gen_IF_Port     
0x112762    0260-4507-sw1.lmig.com_158                                    0x220011    Gen_IF_Port     
0x112761    0260-4507-sw1.lmig.com_157                                    0x220011    Gen_IF_Port     
0x112760    0260-4507-sw1.lmig.com_156                                    0x220011    Gen_IF_Port     
0x11275f    0260-4507-sw1.lmig.com_155                                    0x220011    Gen_IF_Port     
0x11275e    0260-4507-sw1.lmig.com_154                                    0x220011    Gen_IF_Port     
0x11275d    0260-4507-sw1.lmig.com_153                                    0x220011    Gen_IF_Port     
0x11275c    0260-4507-sw1.lmig.com_152                                    0x220011    Gen_IF_Port     
0x11275b    0260-4507-sw1.lmig.com_151                                    0x220011    Gen_IF_Port     
0x11275a    0260-4507-sw1.lmig.com_150                                    0x220011    Gen_IF_Port     
0x112759    0260-4507-sw1.lmig.com_149                                    0x220011    Gen_IF_Port     
0x112758    0260-4507-sw1.lmig.com_148                                    0x220011    Gen_IF_Port     
0x112757    0260-4507-sw1.lmig.com_147                                    0x220011    Gen_IF_Port     
0x112756    0260-4507-sw1.lmig.com_146                                    0x220011    Gen_IF_Port     
0x112755    0260-4507-sw1.lmig.com_145                                    0x220011    Gen_IF_Port     
0x112754    0260-4507-sw1.lmig.com_144                                    0x220011    Gen_IF_Port     
0x112753    0260-4507-sw1.lmig.com_143                                    0x220011    Gen_IF_Port     
0x112752    0260-4507-sw1.lmig.com_142                                    0x220011    Gen_IF_Port     
0x112751    0260-4507-sw1.lmig.com_141                                    0x220011    Gen_IF_Port     
0x112750    0260-4507-sw1.lmig.com_140                                    0x220011    Gen_IF_Port     
0x11274f    0260-4507-sw1.lmig.com_139                                    0x220011    Gen_IF_Port     
0x11274e    0260-4507-sw1.lmig.com_138                                    0x220011    Gen_IF_Port     
0x11274d    0260-4507-sw1.lmig.com_137                                    0x220011    Gen_IF_Port     
0x11274c    0260-4507-sw1.lmig.com_136                                    0x220011    Gen_IF_Port     
0x11274b    0260-4507-sw1.lmig.com_135                                    0x220011    Gen_IF_Port     
0x11274a    0260-4507-sw1.lmig.com_134                                    0x220011    Gen_IF_Port     
0x112749    0260-4507-sw1.lmig.com_133                                    0x220011    Gen_IF_Port     
0x112748    0260-4507-sw1.lmig.com_132                                    0x220011    Gen_IF_Port     
0x112747    0260-4507-sw1.lmig.com_131                                    0x220011    Gen_IF_Port     
0x112746    0260-4507-sw1.lmig.com_130                                    0x220011    Gen_IF_Port     
0x112745    0260-4507-sw1.lmig.com_129                                    0x220011    Gen_IF_Port     
0x112744    0260-4507-sw1.lmig.com_128                                    0x220011    Gen_IF_Port     
0x112743    0260-4507-sw1.lmig.com_127                                    0x220011    Gen_IF_Port     
0x112742    0260-4507-sw1.lmig.com_126                                    0x220011    Gen_IF_Port     
0x112741    0260-4507-sw1.lmig.com_125                                    0x220011    Gen_IF_Port     
0x112740    0260-4507-sw1.lmig.com_124                                    0x220011    Gen_IF_Port     
0x11273f    0260-4507-sw1.lmig.com_123                                    0x220011    Gen_IF_Port     
0x11273e    0260-4507-sw1.lmig.com_122                                    0x220011    Gen_IF_Port     
0x11273d    0260-4507-sw1.lmig.com_121                                    0x220011    Gen_IF_Port     
0x11273c    0260-4507-sw1.lmig.com_120                                    0x220011    Gen_IF_Port     
0x11273b    0260-4507-sw1.lmig.com_119                                    0x220011    Gen_IF_Port     
0x11273a    0260-4507-sw1.lmig.com_118                                    0x220011    Gen_IF_Port     
0x112739    0260-4507-sw1.lmig.com_117                                    0x220011    Gen_IF_Port     
0x112738    0260-4507-sw1.lmig.com_116                                    0x220011    Gen_IF_Port     
0x112737    0260-4507-sw1.lmig.com_115                                    0x220011    Gen_IF_Port     
0x112736    0260-4507-sw1.lmig.com_114                                    0x220011    Gen_IF_Port     
0x112735    0260-4507-sw1.lmig.com_113                                    0x220011    Gen_IF_Port     
0x112734    0260-4507-sw1.lmig.com_112                                    0x220011    Gen_IF_Port     
0x112733    0260-4507-sw1.lmig.com_111                                    0x220011    Gen_IF_Port     
0x112732    0260-4507-sw1.lmig.com_110                                    0x220011    Gen_IF_Port     
0x112731    0260-4507-sw1.lmig.com_109                                    0x220011    Gen_IF_Port     
0x112730    0260-4507-sw1.lmig.com_108                                    0x220011    Gen_IF_Port     
0x11272f    0260-4507-sw1.lmig.com_107                                    0x220011    Gen_IF_Port     
0x11272e    0260-4507-sw1.lmig.com_106                                    0x220011    Gen_IF_Port     
0x11272d    0260-4507-sw1.lmig.com_105                                    0x220011    Gen_IF_Port     
0x11272c    0260-4507-sw1.lmig.com_104                                    0x220011    Gen_IF_Port     
0x11272b    0260-4507-sw1.lmig.com_103                                    0x220011    Gen_IF_Port     
0x11272a    0260-4507-sw1.lmig.com_102                                    0x220011    Gen_IF_Port     
0x112729    0260-4507-sw1.lmig.com_101                                    0x220011    Gen_IF_Port     
0x112728    0260-4507-sw1.lmig.com_100                                    0x220011    Gen_IF_Port     
0x112727    0260-4507-sw1.lmig.com_99                                     0x220011    Gen_IF_Port     
0x112726    0260-4507-sw1.lmig.com_98                                     0x220011    Gen_IF_Port     
0x112725    0260-4507-sw1.lmig.com_97                                     0x220011    Gen_IF_Port     
0x112724    0260-4507-sw1.lmig.com_96                                     0x220011    Gen_IF_Port     
0x112723    0260-4507-sw1.lmig.com_95                                     0x220011    Gen_IF_Port     
0x112722    0260-4507-sw1.lmig.com_94                                     0x220011    Gen_IF_Port     
0x112721    0260-4507-sw1.lmig.com_93                                     0x220011    Gen_IF_Port     
0x112720    0260-4507-sw1.lmig.com_92                                     0x220011    Gen_IF_Port     
0x11271f    0260-4507-sw1.lmig.com_91                                     0x220011    Gen_IF_Port     
0x11271e    0260-4507-sw1.lmig.com_90                                     0x220011    Gen_IF_Port     
0x11271d    0260-4507-sw1.lmig.com_89                                     0x220011    Gen_IF_Port     
0x11271c    0260-4507-sw1.lmig.com_88                                     0x220011    Gen_IF_Port     
0x11271b    0260-4507-sw1.lmig.com_87                                     0x220011    Gen_IF_Port     
0x11271a    0260-4507-sw1.lmig.com_86                                     0x220011    Gen_IF_Port     
0x112719    0260-4507-sw1.lmig.com_85                                     0x220011    Gen_IF_Port     
0x112718    0260-4507-sw1.lmig.com_84                                     0x220011    Gen_IF_Port     
0x112717    0260-4507-sw1.lmig.com_83                                     0x220011    Gen_IF_Port     
0x112716    0260-4507-sw1.lmig.com_82                                     0x220011    Gen_IF_Port     
0x112715    0260-4507-sw1.lmig.com_81                                     0x220011    Gen_IF_Port     
0x112714    0260-4507-sw1.lmig.com_80                                     0x220011    Gen_IF_Port     
0x112713    0260-4507-sw1.lmig.com_79                                     0x220011    Gen_IF_Port     
0x112712    0260-4507-sw1.lmig.com_78                                     0x220011    Gen_IF_Port     
0x112711    0260-4507-sw1.lmig.com_77                                     0x220011    Gen_IF_Port     
0x112710    0260-4507-sw1.lmig.com_76                                     0x220011    Gen_IF_Port     
0x11270f    0260-4507-sw1.lmig.com_75                                     0x220011    Gen_IF_Port     
0x11270e    0260-4507-sw1.lmig.com_74                                     0x220011    Gen_IF_Port     
0x11270d    0260-4507-sw1.lmig.com_73                                     0x220011    Gen_IF_Port     
0x11270c    0260-4507-sw1.lmig.com_72                                     0x220011    Gen_IF_Port     
0x11270b    0260-4507-sw1.lmig.com_71                                     0x220011    Gen_IF_Port     
0x11270a    0260-4507-sw1.lmig.com_70                                     0x220011    Gen_IF_Port     
0x112709    0260-4507-sw1.lmig.com_69                                     0x220011    Gen_IF_Port     
0x112708    0260-4507-sw1.lmig.com_68                                     0x220011    Gen_IF_Port     
0x112707    0260-4507-sw1.lmig.com_67                                     0x220011    Gen_IF_Port     
0x112706    0260-4507-sw1.lmig.com_66                                     0x220011    Gen_IF_Port     
0x112705    0260-4507-sw1.lmig.com_65                                     0x220011    Gen_IF_Port     
0x112704    0260-4507-sw1.lmig.com_64                                     0x220011    Gen_IF_Port     
0x112703    0260-4507-sw1.lmig.com_63                                     0x220011    Gen_IF_Port     
0x112702    0260-4507-sw1.lmig.com_62                                     0x220011    Gen_IF_Port     
0x112701    0260-4507-sw1.lmig.com_61                                     0x220011    Gen_IF_Port     
0x112700    0260-4507-sw1.lmig.com_60                                     0x220011    Gen_IF_Port     
0x1126ff    0260-4507-sw1.lmig.com_59                                     0x220011    Gen_IF_Port     
0x1126fe    0260-4507-sw1.lmig.com_58                                     0x220011    Gen_IF_Port     
0x1126fd    0260-4507-sw1.lmig.com_57                                     0x220011    Gen_IF_Port     
0x1126fc    0260-4507-sw1.lmig.com_56                                     0x220011    Gen_IF_Port     
0x1126fb    0260-4507-sw1.lmig.com_55                                     0x220011    Gen_IF_Port     
0x1126fa    0260-4507-sw1.lmig.com_54                                     0x220011    Gen_IF_Port     
0x1126f9    0260-4507-sw1.lmig.com_53                                     0x220011    Gen_IF_Port     
0x1126f8    0260-4507-sw1.lmig.com_52                                     0x220011    Gen_IF_Port     
0x1126f7    0260-4507-sw1.lmig.com_51                                     0x220011    Gen_IF_Port     
0x1126f6    0260-4507-sw1.lmig.com_50                                     0x220011    Gen_IF_Port     
0x1126f5    0260-4507-sw1.lmig.com_49                                     0x220011    Gen_IF_Port     
0x1126f4    0260-4507-sw1.lmig.com_48                                     0x220011    Gen_IF_Port     
0x1126f3    0260-4507-sw1.lmig.com_47                                     0x220011    Gen_IF_Port     
0x1126f2    0260-4507-sw1.lmig.com_46                                     0x220011    Gen_IF_Port     
0x1126f1    0260-4507-sw1.lmig.com_45                                     0x220011    Gen_IF_Port     
0x1126f0    0260-4507-sw1.lmig.com_44                                     0x220011    Gen_IF_Port     
0x1126ef    0260-4507-sw1.lmig.com_43                                     0x220011    Gen_IF_Port     
0x1126ee    0260-4507-sw1.lmig.com_42                                     0x220011    Gen_IF_Port     
0x1126ed    0260-4507-sw1.lmig.com_41                                     0x220011    Gen_IF_Port     
0x1126ec    0260-4507-sw1.lmig.com_40                                     0x220011    Gen_IF_Port     
0x1126eb    0260-4507-sw1.lmig.com_39                                     0x220011    Gen_IF_Port     
0x1126ea    0260-4507-sw1.lmig.com_38                                     0x220011    Gen_IF_Port     
0x1126e9    0260-4507-sw1.lmig.com_37                                     0x220011    Gen_IF_Port     
0x1126e8    0260-4507-sw1.lmig.com_36                                     0x220011    Gen_IF_Port     
0x1126e7    0260-4507-sw1.lmig.com_35                                     0x220011    Gen_IF_Port     
0x1126e6    0260-4507-sw1.lmig.com_34                                     0x220011    Gen_IF_Port     
0x1126e5    0260-4507-sw1.lmig.com_33                                     0x220011    Gen_IF_Port     
0x1126e4    0260-4507-sw1.lmig.com_32                                     0x220011    Gen_IF_Port     
0x1126e3    0260-4507-sw1.lmig.com_31                                     0x220011    Gen_IF_Port     
0x1126e2    0260-4507-sw1.lmig.com_30                                     0x220011    Gen_IF_Port     
0x1126e1    0260-4507-sw1.lmig.com_29                                     0x220011    Gen_IF_Port     
0x1126e0    0260-4507-sw1.lmig.com_28                                     0x220011    Gen_IF_Port     
0x1126df    0260-4507-sw1.lmig.com_27                                     0x220011    Gen_IF_Port     
0x1126de    0260-4507-sw1.lmig.com_26                                     0x220011    Gen_IF_Port     
0x1126dd    0260-4507-sw1.lmig.com_25                                     0x220011    Gen_IF_Port     
0x1126dc    0260-4507-sw1.lmig.com_24                                     0x220011    Gen_IF_Port     
0x1126db    0260-4507-sw1.lmig.com_23                                     0x220011    Gen_IF_Port     
0x1126da    0260-4507-sw1.lmig.com_22                                     0x220011    Gen_IF_Port     
0x1126d9    0260-4507-sw1.lmig.com_21                                     0x220011    Gen_IF_Port     
0x1126d8    0260-4507-sw1.lmig.com_20                                     0x220011    Gen_IF_Port     
0x1126d7    0260-4507-sw1.lmig.com_19                                     0x220011    Gen_IF_Port     
0x1126d6    0260-4507-sw1.lmig.com_18                                     0x220011    Gen_IF_Port     
0x1126d5    0260-4507-sw1.lmig.com_17                                     0x220011    Gen_IF_Port     
0x1126d4    0260-4507-sw1.lmig.com_16                                     0x220011    Gen_IF_Port     
0x1126d3    0260-4507-sw1.lmig.com_15                                     0x220011    Gen_IF_Port     
0x1126d2    0260-4507-sw1.lmig.com_14                                     0x220011    Gen_IF_Port     
0x1126d1    0260-4507-sw1.lmig.com_13                                     0x220011    Gen_IF_Port     
0x1126d0    0260-4507-sw1.lmig.com_12                                     0x220011    Gen_IF_Port     
0x1126cf    0260-4507-sw1.lmig.com_11                                     0x220011    Gen_IF_Port     
0x1126ce    0260-4507-sw1.lmig.com_10                                     0x220011    Gen_IF_Port     
0x1126cd    0260-4507-sw1.lmig.com_9                                      0x220011    Gen_IF_Port     
0x1126cc    0260-4507-sw1.lmig.com_8                                      0x220011    Gen_IF_Port     
0x1126cb    0260-4507-sw1.lmig.com_7                                      0x220011    Gen_IF_Port     
0x1126ca    0260-4507-sw1.lmig.com_6                                      0x220011    Gen_IF_Port     
0x1126c9    0260-4507-sw1.lmig.com_5                                      0x220011    Gen_IF_Port     
0x1126c8    0260-4507-sw1.lmig.com_4                                      0x220011    Gen_IF_Port     
0x1126c7    0260-4507-sw1.lmig.com_3                                      0x220011    Gen_IF_Port     
0x1126c6    0260-4507-sw1.lmig.com_2                                      0x220011    Gen_IF_Port     
0x1126a3    0260-newyork-mpls-rtr1.lmig.com_73                            0x220011    Gen_IF_Port     
0x112679    0260-newyork-mpls-rtr1.lmig.com_38                            0x220011    Gen_IF_Port     
0x112678    0260-newyork-mpls-rtr1.lmig.com_20                            0x220011    Gen_IF_Port     
0x112677    0260-newyork-mpls-rtr1.lmig.com_6                             0x220011    Gen_IF_Port     
0x112674    0260-newyork-mpls-rtr1.lmig.com_5                             0x220011    Gen_IF_Port     
0x112673    0260-newyork-mpls-rtr1.lmig.com_35                            0x220011    Gen_IF_Port     
0x112672    0260-newyork-mpls-rtr1.lmig.com_36                            0x220011    Gen_IF_Port     
0x112671    0260-newyork-mpls-rtr1.lmig.com_34                            0x220011    Gen_IF_Port     
0x112670    0260-newyork-mpls-rtr1.lmig.com_33                            0x220011    Gen_IF_Port     
0x11266f    0260-newyork-mpls-rtr1.lmig.com_4                             0x220011    Gen_IF_Port     
0x11266e    0260-newyork-mpls-rtr1.lmig.com_31                            0x220011    Gen_IF_Port     
0x11266d    0260-newyork-mpls-rtr1.lmig.com_32                            0x220011    Gen_IF_Port     
0x11266c    0260-newyork-mpls-rtr1.lmig.com_30                            0x220011    Gen_IF_Port     
0x11266b    0260-newyork-mpls-rtr1.lmig.com_29                            0x220011    Gen_IF_Port     
0x11266a    0260-newyork-mpls-rtr1.lmig.com_3                             0x220011    Gen_IF_Port     
0x112669    0260-newyork-mpls-rtr1.lmig.com_27                            0x220011    Gen_IF_Port     
0x112668    0260-newyork-mpls-rtr1.lmig.com_28                            0x220011    Gen_IF_Port     
0x112667    0260-newyork-mpls-rtr1.lmig.com_26                            0x220011    Gen_IF_Port     
0x112666    0260-newyork-mpls-rtr1.lmig.com_25                            0x220011    Gen_IF_Port     
0x112665    0260-newyork-mpls-rtr1.lmig.com_2                             0x220011    Gen_IF_Port     
0x112664    0260-newyork-mpls-rtr1.lmig.com_23                            0x220011    Gen_IF_Port     
0x112663    0260-newyork-mpls-rtr1.lmig.com_24                            0x220011    Gen_IF_Port     
0x112662    0260-newyork-mpls-rtr1.lmig.com_22                            0x220011    Gen_IF_Port     
0x112661    0260-newyork-mpls-rtr1.lmig.com_21                            0x220011    Gen_IF_Port     
0x112660    0260-newyork-mpls-rtr1.lmig.com_1                             0x220011    Gen_IF_Port     
0x112544    085a-idc-rtr1.lmig.com_14                                     0x220011    Gen_IF_Port     
0x112543    085a-idc-rtr1.lmig.com_13                                     0x220011    Gen_IF_Port     
0x112542    085a-idc-rtr1.lmig.com_12                                     0x220011    Gen_IF_Port     
0x112541    085a-idc-rtr1.lmig.com_11                                     0x220011    Gen_IF_Port     
0x112540    085a-idc-rtr1.lmig.com_10                                     0x220011    Gen_IF_Port     
0x11253f    085a-idc-rtr1.lmig.com_9                                      0x220011    Gen_IF_Port     
0x11253e    085a-idc-rtr1.lmig.com_8                                      0x220011    Gen_IF_Port     
0x11253d    085a-idc-rtr1.lmig.com_7                                      0x220011    Gen_IF_Port     
0x11253a    085a-idc-rtr1.lmig.com_4                                      0x220011    Gen_IF_Port     
0x112539    085a-idc-rtr1.lmig.com_3                                      0x220011    Gen_IF_Port     
0x112538    085a-idc-rtr1.lmig.com_2                                      0x220011    Gen_IF_Port     
0x112537    085a-idc-rtr1.lmig.com_1                                      0x220011    Gen_IF_Port     
0x1124dd    0055-lab-6513-rtr-01.lmig.com_133                             0x220011    Gen_IF_Port     
0x1124dc    search-dev.lmig.com_3                                         0x220011    Gen_IF_Port     
0x1124db    search-dev.lmig.com_2                                         0x220011    Gen_IF_Port     
0x1124da    search-dev.lmig.com_1                                         0x220011    Gen_IF_Port     
0x1123b5    r-cs-0080-01.lm.lmig.com_65539                                0x220011    Gen_IF_Port     
0x1123b4    r-cs-0080-01.lm.lmig.com_1                                    0x220011    Gen_IF_Port     
0x11237a    030C-SantiagoChile-lihi-rtr1.lmig.com_13                      0x220011    Gen_IF_Port     
0x1122ed    0055-NONPROD-A.lmig.com_178                                   0x220011    Gen_IF_Port     
0x1122ec    0055-NONPROD-A.lmig.com_177                                   0x220011    Gen_IF_Port     
0x1122d1    tsoj.lmig.com_19                                              0x220011    Gen_IF_Port     
0x1122d0    tsoj.lmig.com_20                                              0x220011    Gen_IF_Port     
0x1122cf    tsoj.lmig.com_12                                              0x220011    Gen_IF_Port     
0x1122ce    tsoj.lmig.com_10                                              0x220011    Gen_IF_Port     
0x1122cc    tsoe.lmig.com_25                                              0x220011    Gen_IF_Port     
0x1122cb    tsoe.lmig.com_26                                              0x220011    Gen_IF_Port     
0x1122ca    tsoe.lmig.com_12                                              0x220011    Gen_IF_Port     
0x1122c9    tsoe.lmig.com_10                                              0x220011    Gen_IF_Port     
0x1122c4    tsod.lmig.com_25                                              0x220011    Gen_IF_Port     
0x1122ba    tsod.lmig.com_22                                              0x220011    Gen_IF_Port     
0x1122b7    tsoe.lmig.com_19                                              0x220011    Gen_IF_Port     
0x1122b6    tsoe.lmig.com_20                                              0x220011    Gen_IF_Port     
0x1122b5    tsoe.lmig.com_29                                              0x220011    Gen_IF_Port     
0x1122a6    0055-nonprod-b-lo0.lmig.com_268                               0x220011    Gen_IF_Port     
0x1122a5    0055-nonprod-b-lo0.lmig.com_267                               0x220011    Gen_IF_Port     
0x1122a4    0055-nonprod-b-lo0.lmig.com_266                               0x220011    Gen_IF_Port     
0x1122a3    0055-nonprod-b-lo0.lmig.com_265                               0x220011    Gen_IF_Port     
0x11228f    0055-NONPROD-A.lmig.com_268                                   0x220011    Gen_IF_Port     
0x11228e    0055-NONPROD-A.lmig.com_267                                   0x220011    Gen_IF_Port     
0x11228d    0055-NONPROD-A.lmig.com_266                                   0x220011    Gen_IF_Port     
0x11228c    0055-NONPROD-A.lmig.com_265                                   0x220011    Gen_IF_Port     
0x11226d    10.7.20.193_1                                                 0x220011    Gen_IF_Port     
0x112268    0055-blox-int-dhcp-02.lmig.com_17                             0x220011    Gen_IF_Port     
0x112241    0055-blox-int-dhcp-02.lmig.com_16                             0x220011    Gen_IF_Port     
0x11220a    0055-cm-prtl-web-perf-bigip1.lmig.com_vlan584                 0x220011    Gen_IF_Port     
0x1121d8    0055-4506-lab-02.lmig.com_160                                 0x220011    Gen_IF_Port     
0x1121d7    0055-4506-lab-02.lmig.com_159                                 0x220011    Gen_IF_Port     
0x1121d6    0055-4506-lab-02.lmig.com_158                                 0x220011    Gen_IF_Port     
0x1121cb    0055-4506-lab-02.lmig.com_166                                 0x220011    Gen_IF_Port     
0x1121ca    0055-4506-lab-02.lmig.com_165                                 0x220011    Gen_IF_Port     
0x1121c9    0055-4506-lab-02.lmig.com_164                                 0x220011    Gen_IF_Port     
0x1121c8    0055-4506-lab-02.lmig.com_163                                 0x220011    Gen_IF_Port     
0x1121c7    0055-4506-lab-02.lmig.com_162                                 0x220011    Gen_IF_Port     
0x1121c6    0055-4506-lab-02.lmig.com_161                                 0x220011    Gen_IF_Port     
0x1121c2    0055-4506-lab-02.lmig.com_157                                 0x220011    Gen_IF_Port     
0x1121c1    0055-4506-lab-02.lmig.com_156                                 0x220011    Gen_IF_Port     
0x1121c0    0055-4506-lab-02.lmig.com_155                                 0x220011    Gen_IF_Port     
0x1121bf    0055-4506-lab-02.lmig.com_154                                 0x220011    Gen_IF_Port     
0x1121be    0055-4506-lab-02.lmig.com_105                                 0x220011    Gen_IF_Port     
